trans_x	trans_y	trans_z	rot_x	rot_y	rot_z	framewise_displacement
0.0	0.0	0.0	0.0	-0.0	0.0	0.0
0.007551313445	-0.04657486485	-0.0845812899	0.008517236449	-0.004538275767	0.0008327331161	0.8331197348
0.02736524971	-0.1353582105	-0.08187615544	0.009174097329	-0.005646264646	0.00144430995	0.23012374602000002
0.03971170795	-0.1389218177	-0.1259165185	0.009399747476	-0.006814321969	0.001998551656	0.1573478873
0.1415067348	-0.2655603683	0.1400769672	0.003890234977	-0.01195284445	0.005424716976	1.1981370781499998
0.2152723405	-0.09141437808	-0.5698230097	0.01027712785	-0.01841500401	0.004278584383	1.65757082412
0.1059524233	0.432103853	-1.306062947	0.02463495918	-0.01498045586	-0.000849147269	2.51508364218
-0.01928615135	0.1582959859	-1.45674708	0.02809084207	-0.01302412711	-0.003921626601	0.97396512335
-0.04947546405	-0.003452187675	-1.521137455	0.02821406908	-0.01418185513	-0.004310610238	0.33982479462500015
0.002432601317	-0.02293960378	-1.002275984	0.02308045141	-0.01113212574	-0.002713156166	1.0792970090720002
0.01226169156	-0.002024453598	-0.9347320908	0.02804224007	-0.009154919535	-0.002520821057	0.45485463232499984
0.01521709006	0.1330600526	-0.7936695798	0.0240140669	-0.008458186872	-0.002168517327	0.532962893848
0.02872843274	0.1088293533	-0.5746410532	0.0155984927	-0.00752535928	-0.001395651372	0.7628339559299999
0.03127945458	-0.1220481913	-0.4809245439	0.01379664522	-0.005611947738	-0.001204457949	0.52246769799
0.01037075617	0.03379929343	-0.4900458003	0.01529477071	-0.005158208311	-0.001892994973	0.31789753659
0.004047013278	-0.1452257891	-0.5341719986	0.01671491936	-0.004823577125	-0.001997022657	0.32241539972199995
-0.001478786791	-0.06399212169	-0.5691683777	0.01760159992	-0.004323116038	-0.00217774068	0.20014883007899986
0.002076581854	-0.006864279723	-0.5860780962	0.01686524227	-0.004002129659	-0.00193266233	0.14271404806199994
0.01059232604	-0.1207891535	-0.6094558139	0.01721583866	-0.004585437477	-0.00167490053	0.20540163606300005
0.01743415263	-0.1139903307	-0.6114424293	0.01766597293	-0.004912862554	-0.00139911694	0.06829441163999997
0.01797111052	-0.1556607723	-0.6295391764	0.0179827977	-0.004823339172	-0.001398946159	0.08063009324000006
0.02009141899	-0.1189797752	-0.6452529285	0.01764959842	-0.004969606642	-0.001161176595	0.09037687337000012
0.0245626328	-0.07366709665	-0.6476613669	0.01675705984	-0.004886710085	-0.001036010101	0.10722241230999982
0.01542472539	-0.2134988228	-0.6459034454	0.01654838212	-0.004726705141	-0.00108885183	0.17180377471000005
0.02262972266	-0.1501674816	-0.6600707604	0.01724021509	-0.004469066858	-0.001077260822	0.13275676652
0.02504392877	-0.1609606049	-0.6697717986	0.0173976142	-0.00426487904	-0.001162397442	0.04524454501000006
0.02314615812	-0.09803999025	-0.6706641267	0.01687716879	-0.004171725828	-0.001097877626	0.09961663529999995
0.02259708564	-0.08673012518	-0.64362892	0.01590213552	-0.004132446833	-0.0009620098281	0.09640314739500001
0.02113396661	-0.1500168864	-0.6273727953	0.01542776078	-0.003795872908	-0.001070452388	0.12697556619499994
0.02756377941	-0.1595964586	-0.6293563539	0.01571214572	-0.003690274199	-0.001019187388	0.04005537604999999
0.01975861566	-0.1125300141	-0.6427479207	0.01558562741	-0.003716792446	-0.001167351846	0.08332322579999998
0.02126546614	-0.0948621277	-0.640788057	0.01499094348	-0.003627001774	-0.0009859123966	0.06443030315000006
0.02948934221	-0.1734245437	-0.6279619526	0.01486594789	-0.003295230446	-0.0008046635776	0.13151318331999992
0.02840682623	-0.1724598735	-0.614578766	0.0145688178	-0.003191558179	-0.001009294414	0.04570203244999994
0.02790346887	-0.1236738829	-0.6223131272	0.01447285246	-0.003305409104	-0.001038758201	0.06898771175999995
0.02004550341	-0.1019919328	-0.6000688058	0.0133772064	-0.003318330273	-0.001106750104	0.11061219356
0.00911210133	-0.09916937289	-0.4899872081	0.01053076703	-0.004827742465	-0.001410614816	0.35682337338999986
0.001439427487	-0.102154089	-0.3477946654	0.004580491688	-0.006731440313	-0.001799929421	0.5650143224030001
0.01181303772	-0.1442542361	-0.3611111006	0.004139021039	-0.007311634719	-0.001662686584	0.12373558713300001
0.0255097248	-0.06839862055	-0.3361347861	0.003568948479	-0.006378475111	-0.001426754403	0.20148683458
0.03064853918	-0.1766500209	-0.3007747297	0.003275392111	-0.006620434579	-0.001057876972	0.19396993448000005
0.03925207238	-0.1721789856	-0.2596867407	0.003356508678	-0.006317941006	-0.0008032632177	0.0860737522150001
0.04506938409	-0.1081764796	-0.2573689004	0.00357986195	-0.005746027455	-0.0007548516151	0.11432157928999993
0.04570222826	-0.1652719369	-0.2571365087	0.003837178461	-0.005522840656	-0.000428606465	0.098298116175
0.04209372691	-0.12998368	-0.278132442	0.004176879767	-0.005252571311	-0.000599571038	0.09893945274999998
0.02926782489	-0.0875739713	-0.3589318933	0.004808892496	-0.005207176786	-0.0007249247283	0.17617310923500007
0.03320067687	-0.1403228046	-0.3606096549	0.004935255274	-0.005042403005	-0.0005093645304	0.08369428472499998
0.03766841618	-0.2093250498	-0.32053123	0.004024595022	-0.004540951457	-0.0002469143656	0.19727650765000007
0.04218026396	-0.2432929828	-0.3079782726	0.004500321113	-0.00441810675	-0.0002300423075	0.08180488098500001
0.04516602002	-0.2460914113	-0.3199538402	0.004965966102	-0.004239249043	-0.0002502946008	0.05099750162500006
0.04449970491	-0.200676299	-0.3482823698	0.005825864617	-0.004132528789	-0.0002491782943	0.12279671078499999
0.03729537011	-0.2148893139	-0.3568285358	0.005615570582	-0.003976941574	-0.0002087722532	0.05027788025500001
0.04177156601	-0.2272246859	-0.3475524806	0.005554500502	-0.003558334894	-0.0002369550348	0.05148060017999999
0.03846086465	-0.2156478843	-0.3568265668	0.00602188427	-0.003267347347	-0.0002743940277	0.06395210455500001
0.04044075585	-0.2517673648	-0.3748551166	0.006414504256	-0.003426025156	-0.0002120042045	0.08681230241
0.03452948305	-0.08477252644	-0.3811846711	0.005902651697	-0.003015251365	-0.0004813739797	0.23883547192000001
0.03691541197	-0.2229226294	-0.3729913742	0.006009850651	-0.003266331041	-0.0003156315652	0.17493038100499997
0.03968785215	-0.2186661845	-0.3542642164	0.005626463797	-0.002919501392	-0.0003845145111	0.06571101532500004
0.04041756826	-0.2614936422	-0.3598669901	0.006145330146	-0.00306489272	-0.000129624721	0.09511732086500004
0.03431191397	-0.2297330578	-0.3767370339	0.00606984878	-0.003027556464	-0.0002698843309	0.06739014408500005
0.03263945272	-0.1443835655	-0.3408951941	0.00521197496	-0.002942075953	-0.0003123969364	0.172157140175
0.0262533315	-0.2566390065	-0.2804803141	0.001382045564	-0.0006850227364	-0.0009074585396	0.5131586530099999
0.03693369811	-0.1946348245	-0.3276214963	0.005251205526	-0.00225922768	-0.0002311117714	0.42581131449999987
0.03033786196	-0.2367110825	-0.323437952	0.004707645625	-0.002396455966	-0.0004333125544	0.09700508695
0.02132353384	-0.1830790055	-0.2386485332	0.003500239691	-0.001414944534	-0.000862566696	0.2783443993
0.01991511546	-0.1932638822	-0.1662935958	0.002418226795	-0.0008685396169	-0.0007270929636	0.172142809755
0.02047014587	-0.2144240111	-0.1875932866	0.002830698155	-0.0006617051549	-0.0009420529823	0.084728142145
0.01221824451	-0.1250605614	-0.2242707578	0.003047516802	-0.001083281124	-0.0008866023272	0.16898508582000002
0.01361806502	-0.252860481	-0.2211693612	0.00287080463	-0.001215946046	-0.000617985439	0.16120083582000003
0.01875344884	-0.2118163932	-0.2139077345	0.003115977626	-0.001059094444	-0.0005756652681	0.075658336765
0.01266484159	-0.2074584115	-0.2212903876	0.003292723093	-0.001263622427	-0.0007314746035	0.04468338132000002
0.01790525437	-0.2719573744	-0.2234440554	0.003096894827	-0.001358731184	-0.0006978246965	0.08812238998000002
0.01804199016	-0.2286634436	-0.2185848079	0.002818849869	-0.001069694874	-0.0005927478196	0.08189782133500002
0.02062591831	-0.3114697124	-0.2062801853	0.002870162483	-0.001167842653	-0.0005704991636	0.10628027200000002
0.02206395468	-0.282555096	-0.2022641807	0.00302689895	-0.001194489305	-0.0005940860719	0.044717158735
0.01926540362	-0.1871375109	-0.2119942641	0.003169240197	-0.001108233351	-0.0007201659027	0.12568007115000002
0.01729923232	-0.2502596008	-0.2143150127	0.002954978961	-0.00134282466	-0.0006025048206	0.09573469115499998
0.02019054659	-0.2445599037	-0.2047516423	0.003155442653	-0.00117433141	-0.0005580208963	0.03882642508499998
0.01999089628	-0.2243133146	-0.2014060811	0.003180953907	-0.00103288528	-0.0006950625102	0.03899175050499999
0.02004222079	-0.2028577722	-0.2182964465	0.003061490599	-0.001246073633	-0.000625481247	0.05850887852
0.01688406383	-0.1693252146	-0.1706467547	0.002653724281	-0.0009362720302	-0.0008140045102	0.12964496556000002
0.01651024663	-0.2641962491	-0.1627705838	0.002527843928	-0.0008162816521	-0.000769721868	0.11762869126499999
0.01789738864	-0.2990417215	-0.1724135008	0.002629788127	-0.0007067901897	-0.0006340350374	0.06323165601000003
0.01394987445	-0.1341646539	-0.1838910653	0.002514494816	-0.001058820751	-0.0008814603789	0.21603960698
0.02272961211	-0.1827865333	-0.1761924616	0.002836063737	-0.0007727441844	-0.0006564529613	0.10673286601999997
0.01706576832	-0.2425837429	-0.1772871975	0.002773774089	-0.0007349584484	-0.0006864402094	0.07305892089499999
0.02119910472	-0.1942744284	-0.1816769293	0.002774527529	-0.0007860237965	-0.0006548585952	0.06100240281500002
0.01770383929	-0.2436038303	-0.1855189202	0.002774546156	-0.000853592006	-0.0005846761051	0.06355512455999995
0.02481575702	-0.3137787131	-0.1810367646	0.00279943808	-0.0006638424238	-0.0005556864198	0.093950515705
0.025167319	-0.2999985994	-0.1777128329	0.002886144212	-0.0006434413954	-0.0005574241513	0.022897851974999973
0.02248753773	-0.251125757	-0.1721877268	0.002824431984	-0.0005591376103	-0.0007202833076	0.07252148824
0.01649575792	-0.1701624757	-0.1644388441	0.002463236684	-0.0005734165316	-0.0007689397316	0.11591047607499999
0.02243028842	-0.3285113749	-0.1664470199	0.002639123006	-0.0006611843128	-0.0005630922387	0.18976668530499996
0.01412201045	-0.2982699465	-0.1736365168	0.002923236694	-0.0006473090034	-0.0007522906526	0.07009857383499998
0.01909756602	-0.2871537188	-0.1808150688	0.00300233555	-0.0006018480053	-0.0007588851149	0.029828051089999995
0.01464805475	-0.1915212854	-0.1821745854	0.00292554847	-0.0005739199696	-0.0009759000386	0.11752796324000003
0.01558136336	-0.300196191	-0.1783258802	0.002988749417	-0.000650841801	-0.0009705651319	0.120729803665
0.01887178339	-0.3340459938	-0.1818429337	0.003215569304	-0.000614663586	-0.0008990940405	0.057380735999999974
0.0101634798	-0.1860275248	-0.1908343087	0.003282869468	-0.000864634756	-0.001132338191	0.19324392181500002
0.01242152294	-0.1230069878	-0.1856153214	0.003096987959	-0.0007475004531	-0.0011102102	0.08675475758500004
0.01465198186	-0.2977082021	-0.1746883332	0.00274524116	-0.000677586766	-0.001109865494	0.208958921025
0.01580176086	-0.2357787486	-0.1673736608	0.002914159093	-0.0005725633237	-0.001087648561	0.08520182031499998
0.01561468753	-0.1774803194	-0.1760751043	0.002738034585	-0.0008811802254	-0.001073318301	0.09214052951500001
0.01583686955	-0.2516229128	-0.1597898602	0.002513658954	-0.0007183043053	-0.000911476207	0.11810470177500001
0.01794071158	-0.2920027497	-0.1539052049	0.002424097387	-0.0005255602882	-0.0008911642362	0.06349921197500001
0.01799940287	-0.3215222661	-0.1463452016	0.00232139905	-0.0004289600765	-0.0009095181595	0.048020834590000006
0.01532124255	-0.1281300005	-0.160196273	0.002451894106	-0.0006895310362	-0.001022222103	0.23510999528
0.01630203311	-0.2414218155	-0.1548999607	0.002381884027	-0.0007094255416	-0.0009559176979	0.127379367335
0.01791378283	-0.2804178994	-0.1507467129	0.002487050835	-0.0004286238982	-0.0008352211444	0.07009433166500001
0.0215825171	-0.244058897	-0.1543306579	0.002668597735	-0.0004627984599	-0.000906746136	0.05797400433500002
0.0145356361	-0.1865500462	-0.1514217411	0.002213722793	-0.000528743898	-0.001054372871	0.10088700435499998
0.01216653337	-0.2049241176	-0.1416022621	0.002263369039	-0.0005469980533	-0.0010563822	0.034058139645000034
0.01399561174	-0.2352571503	-0.1442780149	0.002331642201	-0.0002783905074	-0.001021715463	0.053415236115
0.009177307545	-0.2386770185	-0.1521435069	0.002313113306	-0.000575368409	-0.001099121408	0.03574930147500003
0.01684091736	-0.1819611536	-0.152558942	0.00217748899	-0.0004434434231	-0.0009722008253	0.084518404045
0.01602911786	-0.2089220782	-0.1533533552	0.00227746903	-0.0003992728889	-0.0009779453976	0.036061894625000014
0.009659335154	-0.2949935315	-0.1495278608	0.002381447237	-0.0003843851737	-0.001077660127	0.10719576298600002
0.01573537895	-0.2075917536	-0.1627223029	0.002339353319	-0.0005857479409	-0.0009491445962	0.125270874596
0.01360059409	-0.1387338875	-0.1426184871	0.002052132739	-0.0004826778022	-0.001062211348	0.11626434028500002
0.01226075098	-0.2342475205	-0.1066211972	0.00163974578	-0.0003094923741	-0.001109728357	0.16450523581499998
0.003969848821	-0.2938145562	-0.1017262536	0.001280833152	0.0001109557707	-0.001316509792	0.12205999184900004
0.006119879101	-0.1730277354	-0.09557233914	0.001068131183	-6.958497397e-05	-0.001350736478	0.1504642355235
0.003860131133	-0.1738031425	-0.07900950623	0.0008270968101	0.0002402880054	-0.001358430018	0.04752803259150002
0.005063042197	-0.3518911868	-0.08977643801	0.001107045915	0.0002189235674	-0.001248304616	0.21062983438899996
0.00223971355	-0.2268623986	-0.08805863715	0.001086761476	0.0001424115762	-0.001296701259	0.136829571367
0.000984535253	-0.3179105664	-0.07715222669	0.000707500556	0.0001460437197	-0.001287415507	0.12281869733199999
0.005096871773	-0.2910961959	-0.09293442506	0.0008698358433	0.0003650037688	-0.001223288826	0.06898000625999996
-0.002647698105	-0.2555742181	-0.08678153269	0.0007484207163	0.0004273236264	-0.001516430755	0.07326328572800006
0.0008441865471	-0.2001243034	-0.08681749903	0.0008100997075	0.0001494516473	-0.001375519321	0.08300088590709996
0.0006573873245	-0.1937288623	-0.09238649932	0.0009175065206	0.0003636966576	-0.001401043148	0.029510023132600014
0.005893554507	-0.3459811748	-0.0969129845	0.001077063731	0.0005710308324	-0.001271133078	0.1868550376225
-0.005216605703	-0.178031681	-0.1003444451	0.001016127295	0.0002218973823	-0.001389280078	0.20890195891500002
-0.003034616795	-0.2526464294	-0.08691988507	0.0001805526408	0.0006438310957	-0.001400566893	0.153661056468
0.002452658856	-0.3308742908	-0.0956920437	0.000980890356	0.0004177310038	-0.001232755487	0.15219975633600002
0.0008877045072	-0.2457879071	-0.09582817677	0.001213280018	0.0003735411156	-0.001317779068	0.10486762767880001
0.005876914344	-0.2863183733	-0.1034066263	0.001104491646	0.0003796273959	-0.00117578404	0.06594160958179998
-0.001885423063	-0.2592583481	-0.1005356853	0.001194517361	0.0002755621972	-0.001336038578	0.055410576192
0.002609713223	-0.2043467927	-0.100763619	0.001082867617	0.0003859638528	-0.001292137313	0.07293225861599999
0.0005420635599	-0.239055139	-0.09312522535	0.000777612091	0.0002326948161	-0.001232511131	0.0703219268481
0.003281940771	-0.2568300282	-0.09789137259	0.001126071671	0.0004863147624	-0.001128434087	0.0605887421661
-0.00179946948	-0.2292489494	-0.1063640766	0.001270196401	0.0001408738026	-0.001315513044	0.07496742540099999
-0.0007237694845	-0.1950107162	-0.1019883413	0.0008220624877	2.044631583e-05	-0.001284360886	0.06967534639900003
0.003255712383	-0.2928739596	-0.09849012547	0.0008894745843	0.0003724773705	-0.001177532482	0.131654518861
0.004084139535	-0.3632595696	-0.0865340441	0.0004698374833	0.000586385082	-0.001351889456	0.123565207847
0.002263135401	-0.1924265012	-0.09989841361	0.0009607328684	0.0003326135338	-0.001388675882	0.225091110009
-0.003310814749	-0.2416775004	-0.09153071244	0.00085228635	0.0002065917506	-0.001297991374	0.079450291
0.003407266436	-0.3800637311	-0.09369877933	0.001035830588	0.0003419232962	-0.001143150846	0.17095819435500004
-0.003365930967	-0.1940265675	-0.09144141253	0.001010593842	0.0001541004458	-0.001339042559	0.21551529327300004
-0.0006455544651	-0.1619513781	-0.09002714917	0.0007888825494	0.0002582204761	-0.001293401932	0.054783426756900025
0.003310727761	-0.3469793617	-0.08586304911	0.0009066553903	0.000457300077	-0.001229991438	0.2121615126761
-0.002184117627	-0.2641420696	-0.09382513972	0.0009180392954	0.0004417267046	-0.001261146273	0.09919983372300002
-0.002909720481	-0.225956156	-0.09445530231	0.0009316368378	0.0002304238587	-0.001478151185	0.06163694405899997
-0.005265002424	-0.1842247504	-0.08729438565	0.0007789690862	0.0001516043703	-0.001410607481	0.06619915140299999
-0.002561645868	-0.318531439	-0.08482855027	0.0009370824555	0.000307627517	-0.001397554297	0.15583536553600003
-0.01073702446	-0.3101628759	-0.08730448849	0.0008914491045	0.0002719897602	-0.001444355235	0.025423482202000004
-0.002901410347	-0.2746102523	-0.09058275001	0.0007020925987	0.0002731954737	-0.001344020013	0.061211371298
-0.005088790636	-0.281085386	-0.08180133248	0.000618307793	0.0003555001749	-0.001433096826	0.030202247513999973
-0.0004911592387	-0.3660985276	-0.08470496008	0.0009061008459	0.0002347042464	-0.001228582812	0.1231695503673
-0.002168061463	-0.2583796185	-0.0967978708	0.0009466149495	0.000311766431	-0.001361011877	0.1339889897043
-0.01066724268	-0.2277218374	-0.08167083566	0.0006739282398	0.0002767473634	-0.001595309819	0.08138418342200003
-0.006375718027	-0.2959568279	-0.07628319896	0.0006984937354	0.0002309527772	-0.001441479777	0.089123658043
