3.116809493078401605e+00
3.058594992004433522e+00
3.351983517628284837e+00
3.766292769026468701e+00
3.696421894943377140e+00
3.767436221220472170e+00
3.874756374118575764e+00
3.961882313781616816e+00
3.878545360192607205e+00
3.860006410269801069e+00
3.874627412127896520e+00
3.922007262500989633e+00
3.930467251520853633e+00
3.910069723485830817e+00
4.013680207393591992e+00
4.023088135277210320e+00
3.965653053813138929e+00
3.959286289717421248e+00
3.933316209578257450e+00
