2.120826417131044250e-02,2.153442095102295339e-02,1.811712131942407045e-02,1.983130332743411606e-02,-1.438460349238775832e-02,-2.431984637890720335e-02,-1.311108358948406827e-02,-1.955937999686706286e-02,-2.018647022315972483e-02,-2.707233629123925039e-02,-2.683037688231253159e-02,-3.896920375204710602e-02,-4.792978417140715541e-02,-5.186797519889135843e-02,-3.964363929817250193e-02,-4.551369929319927510e-02,-3.172277063639260958e-02,-3.577664589752111574e-02,6.166254124784539825e-02,6.473280422602910311e-02,-1.774400888479089194e-02,-1.886478476425833967e-02,-2.313146832254688728e-02,-2.947406339046718809e-02,-2.518465697576808410e-02,-2.904859737292075916e-02,-2.553122710487883487e-02,-2.614018429786687039e-02,-4.518991014554635255e-02,-4.584351128713134993e-02,-1.724198275541458103e-02,-2.283193641599298024e-02,3.937598415942845931e-02,2.862259062520383646e-02,-1.439522202174461224e-02,-1.934145579069843079e-02,-1.706941521465896866e-02,-1.807368840434457613e-02,-3.013870703628212036e-02,-3.470598094714046761e-02,-1.642073830117355901e-02,-1.529651831770284173e-02,-4.541455557880130084e-02,-5.173416809640141167e-02,-4.727451553978603838e-02,-5.006311162375409740e-02,-5.024066590026331214e-02,-5.882367519601833933e-02,-4.670128464319759504e-02,-4.923075254414120694e-02,-5.702515150116413412e-02,-5.252398091145646375e-02,-4.590190381550561527e-02,-3.650465666014015426e-02,-5.880928583131322246e-02,-6.050481009632942969e-02,4.011246309218882700e-03,1.126014717126101738e-02,2.735566787256990540e-03,1.452475826706654816e-02,-2.197555897860067192e-02,-2.133268864893582417e-02,-4.446838845890434266e-02,-4.489011484100650234e-02,-2.755207883956568155e-02,-3.072970302917609614e-02,1.262456235285465411e-02,-1.739712480130578554e-03,5.758871284149187642e-02,5.091983095024153055e-02,-1.567388040134936461e-02,-1.176886321884382247e-02,-4.889569939567989243e-03,-7.155292536695126437e-03,-5.553727438270879280e-03,-3.004914718460042350e-03,1.745664900136126296e-03,-8.114553142766760263e-03,-3.817502667330185256e-02,-4.753491738204492639e-02,-5.636199960240258211e-02,-6.638001790757053211e-02,-3.600572383080150735e-02,-4.294122242159683495e-02,-5.907802629172006353e-02,-7.095176418472366742e-02,-2.070712296346110051e-02,-3.255187336108158330e-02,-4.279028517023956979e-02,-5.980121472633914692e-02
-1.077715098126444393e-01,-1.067419470961594313e-01,-1.107037646237874901e-01,-1.116252683437909538e-01,-8.664954278698203116e-02,-8.763164925123392845e-02,-1.091907830181505085e-01,-1.094919649756580099e-01,-9.280273794807714083e-02,-9.276855773283484985e-02,-1.015778426725790218e-01,-1.039488583086983081e-01,-1.042689854574860991e-01,-1.029399128754601017e-01,-9.702069343407629387e-02,-9.933050658910411168e-02,-1.026882698935837335e-01,-1.032933067829610030e-01,-1.064243094400621897e-01,-1.058733286369636095e-01,-6.498384792800969423e-02,-6.746879661076604640e-02,-1.054458126755714459e-01,-1.054653331639075903e-01,-1.015232149985868249e-01,-1.010016783022870679e-01,-8.237258241538995829e-02,-8.072656993856025531e-02,-1.017883838556401382e-01,-1.020594638561607564e-01,-1.029662295493816854e-01,-1.044010748044559012e-01,-1.126118328988189865e-01,-1.138582422976922442e-01,-9.283702666636654832e-02,-8.494306895698808257e-02,-7.921769233392762788e-02,-8.054885017401161584e-02,-8.749472420989702626e-02,-8.288784747991798096e-02,-5.500077546396271722e-02,-5.514246692090607471e-02,-9.906895509229465824e-02,-9.695599302753435400e-02,-1.012152505337780561e-01,-1.021540006606145995e-01,-9.489067055948985363e-02,-9.467234737404145450e-02,-1.064709710530374193e-01,-1.041810587139331001e-01,-1.055263851110549711e-01,-1.023108793431187491e-01,-8.434037942150247880e-02,-7.018667225838060020e-02,-9.464195544131928650e-02,-9.249654775039746479e-02,-1.081471746527667976e-01,-1.061636235181894483e-01,-1.003338514201022880e-01,-1.016211968615532979e-01,-1.050329964691845835e-01,-1.039552005873752433e-01,-1.081461311130492292e-01,-1.079667647842292022e-01,-9.966405150237479804e-02,-1.054809857592968331e-01,-1.116940302471742391e-01,-1.116952248628388933e-01,-9.219808273240016894e-02,-8.919720157217492229e-02,-9.172839772680441150e-02,-9.197785342597861180e-02,-9.336794407020462816e-02,-9.206607556781769286e-02,-7.336687719716618317e-02,-6.073290320822433142e-02,-9.895650665071448193e-02,-9.972352766770981036e-02,-7.857466756613976089e-02,-8.199026036442544352e-02,-9.425944907244251936e-02,-1.004840518891565726e-01,-7.956303488434290916e-02,-8.147643987516380026e-02,-1.065840340566771155e-01,-1.077118817435693959e-01,-6.066346380472935340e-02,-7.130768816969686175e-02,-9.447844493481152850e-02,-9.883086204063490365e-02
-1.090598399913324940e-01,-1.075853718397313391e-01,-7.587791016556745538e-02,-8.241966428466152017e-02,3.489316498233897834e-03,7.167018781012710060e-03,-9.000642118610155396e-02,-8.944595950044817445e-02,-2.431932072785619736e-02,-2.662698750445231105e-02,-8.090397161076301469e-02,-8.815772396781992870e-02,-6.467105739834490274e-02,-7.465619572535939219e-02,-1.654765728152324256e-02,-2.855970631485308525e-02,-1.030663933835923585e-01,-1.030653568718895852e-01,-9.762977509817512278e-02,-9.980099828860464206e-02,5.019888723283016940e-04,-6.830465571385144902e-03,-2.461492859174754799e-02,-1.549005096152372002e-02,1.457564039231487585e-02,1.220378190681521702e-02,2.923295028725979294e-02,2.032719198150517714e-02,-7.932009387816213453e-02,-8.247794010718309532e-02,-1.352142610895767927e-02,-1.361127698217325099e-02,-1.001468288215348057e-01,-1.018376215546679120e-01,-2.807133297181370335e-02,-3.325057563081973422e-02,-2.076926536662479852e-02,-2.454604405991239052e-02,-2.971635107938332132e-02,-3.439611564183096826e-02,-2.114007448403606645e-02,-2.161001610595090355e-02,-7.439059422976898595e-02,-7.684497274927701294e-02,-8.141571596616722917e-02,-8.249077917484544387e-02,-6.800894349602269739e-02,-7.157794570338957274e-02,-9.843757289896032381e-02,-9.291149700283046764e-02,-9.022484526173890629e-02,-9.212429715061190572e-02,-6.180999883208353890e-02,-4.973487796899622726e-02,-5.905672224433521078e-02,-6.178253960050719695e-02,-1.090532241349120579e-01,-1.057406925490652766e-01,-9.771523876280131804e-02,-9.934543813366342180e-02,-9.779231495121794293e-02,-9.790575175597386604e-02,-1.005446636228534141e-01,-1.070216662625696064e-01,-3.340329913422820929e-02,-7.760854879018640184e-02,-9.452615221304687398e-02,-9.597519249790502360e-02,-8.371008202355277594e-02,-7.997287954275809907e-02,-6.439941994179783358e-02,-6.599406853715021615e-02,-7.668541295567433969e-02,-7.582745326530482277e-02,-5.034853108107421871e-02,-3.957607810982277652e-02,-7.349324566712689411e-02,-7.550737519098035810e-02,-5.472034503274028627e-02,-5.927082029450139733e-02,-5.617350207356682640e-02,-6.361391417255894687e-02,-1.599413151926880675e-02,-2.330181599833951525e-02,-5.621461815391253641e-02,-7.342910283387545090e-02,4.174319443853581613e-03,-8.084260248044993630e-03,-5.808614553904421079e-02,-7.047916983935710589e-02
-9.719420987823210178e-02,-1.004079332245116085e-01,4.109921498625808411e-02,3.024409829152803486e-02,4.078786020626836567e-02,4.242608833803990231e-02,5.998062479273036374e-02,6.703384039016092866e-02,4.639600330439269671e-02,4.768888893110655169e-02,2.160544850812178008e-02,5.032831303703863557e-02,6.837903982040580142e-02,6.247907519899374706e-02,5.506613590534005509e-02,5.888491531125635003e-02,-9.648780493390389512e-02,-9.416044562636510795e-02,-6.511363033604339323e-02,-7.563586799406764316e-02,-1.050172608573807578e-02,-5.670921698886895179e-03,6.892935817254705611e-02,6.569502458735317074e-02,3.576234848452197745e-02,3.777210893640277345e-02,3.083291143779685883e-02,2.992468115949675767e-02,-4.893205648038904954e-02,-5.493169340572986309e-02,5.981712846429343422e-02,6.654842416769088387e-02,-5.280170912215519791e-02,-3.178559066807261357e-02,7.495620354214783954e-03,-7.405112724558661486e-03,-2.837461274084021601e-02,-2.943838888360701331e-02,-2.242123821424768862e-02,-2.767918558176065552e-02,-2.884900154505815398e-02,-3.061953201561089938e-02,-6.336795631158022302e-02,-6.153184442881224486e-02,-5.946994286634332827e-02,-5.708134077996367128e-02,-6.001041729971563071e-02,-5.699333707918025765e-02,-6.246257428911157483e-02,-6.829898567052855585e-02,-5.722168611983273478e-02,-6.411572584695567067e-02,-4.916662018175638887e-02,-4.376387375453567874e-02,-4.074231624341834862e-02,-4.193815332272415874e-02,-1.048722844326574200e-01,-1.064326606575232981e-01,-4.964352847889853815e-02,-6.157773579010088205e-02,-1.934784200779439411e-02,-1.007911005977374375e-02,-7.614950364334299726e-02,-7.343599111770979238e-02,5.298780627028225332e-02,2.789087130911369061e-02,-3.467072195508633797e-02,-3.092309653454772961e-02,-9.115969568266397982e-02,-8.896703369303894660e-02,-5.111217913382819222e-02,-4.085193615523991656e-02,-7.053632488244923615e-02,-6.783810413405388928e-02,-3.536145828749588660e-02,-3.042244743252552411e-02,-4.492679926189416945e-02,-4.872000749558844102e-02,-7.152894731270248441e-02,-7.068714906716030977e-02,-5.599878403445566338e-02,-4.558066546538797753e-02,-1.586432953311036828e-02,-2.089021972252275844e-02,1.301097104725844333e-02,-7.851463744219522312e-03,2.449594975434073174e-03,-2.476119758741332499e-04,-4.337847800374175500e-03,-2.430091444528283823e-02
-1.089526549930361909e-01,-1.077528440427288625e-01,-1.133493617525334896e-01,-1.135539510849144368e-01,-8.230752976443757307e-02,-7.704665512654260140e-02,-1.131002416294817903e-01,-1.133093615148565297e-01,-9.009842148187563460e-02,-8.817881931770435444e-02,-9.715512143665674949e-02,-1.014156444564303927e-01,-1.004339582855720836e-01,-9.834179321734204393e-02,-8.342683739587626601e-02,-8.985440819954690350e-02,-1.053486277678246374e-01,-1.048359068277133210e-01,-1.072078189250350311e-01,-1.068870085016368071e-01,-2.507295091954583888e-02,-2.929587058753449491e-02,-1.044584455064176964e-01,-1.026235455929187662e-01,-9.247809494984511602e-02,-9.230151299240525742e-02,-5.926603029220076091e-02,-5.996230579347611167e-02,-9.275743314630598146e-02,-9.321592862874805707e-02,-9.960483655382240675e-02,-1.007205728776917747e-01,-1.138473486607299023e-01,-1.143262624862528276e-01,-7.572581709129763694e-02,-5.267716455781379370e-02,1.302925431122068517e-02,1.220253986722981757e-02,-1.419340392206462631e-02,-1.452533996530326263e-02,-1.693630665011224695e-03,5.103320423749679174e-03,-9.252488877819609048e-02,-9.341606033181870661e-02,-9.821940927932107379e-02,-1.007221884073159490e-01,-8.308269575017172837e-02,-8.344035371298573478e-02,-1.086740622909433407e-01,-1.043392447924916533e-01,-1.074387244627466736e-01,-1.041570569089716181e-01,-8.200008225547075758e-02,-5.722181288455735482e-02,-7.829429513216228098e-02,-7.098314520204798694e-02,-1.096476786976491175e-01,-1.072919250923854012e-01,-1.042257528586842397e-01,-1.033506504096715489e-01,-1.066777944980623200e-01,-1.064110694126838563e-01,-1.092007055780616770e-01,-1.084393067828554880e-01,-9.741271627292476254e-02,-1.073689265701876505e-01,-1.133478883544921378e-01,-1.117329676064134358e-01,-9.172145595367903192e-02,-8.800960984366903994e-02,-8.197635652289472774e-02,-8.339343815589189690e-02,-8.530552071622968247e-02,-8.478738615247019550e-02,-5.899560476693864464e-02,-5.130673407563625388e-02,-9.357626253039749709e-02,-9.360327438667960520e-02,-7.078265889510380882e-02,-7.277079606372591214e-02,-8.375264329729562029e-02,-9.246771516362739529e-02,-2.253115192665987310e-02,-3.067783915906158870e-02,-1.044141361130491996e-01,-1.065036545642050608e-01,-1.840607633266284557e-02,-3.357343752964436073e-02,-8.797632476509380239e-02,-9.606514724719654452e-02
6.578410877655357925e-03,1.864414237636267957e-02,-1.082173677333956585e-01,-1.014128809533536846e-01,-7.597221826723450644e-02,-7.927315048343183679e-02,-1.143836225635569553e-01,-1.144522343312371626e-01,-9.014422831472665432e-02,-8.891710964465032729e-02,-9.095387902206367170e-02,-1.027175421420712664e-01,-1.077634551199327384e-01,-1.055140283592918282e-01,-9.381420067815343655e-02,-9.859341565658952256e-02,-2.520158322913875620e-02,-2.952119780786411490e-02,-2.602108427754116354e-02,-3.747304266101411652e-03,-3.204223729258482561e-02,-3.680649695142342720e-02,-1.049339726428405728e-01,-1.015513992724888792e-01,-8.507121681311846650e-02,-8.790023637182027560e-02,-6.516275383405413513e-02,-6.633057955200567790e-02,-5.668851700732088772e-02,-5.434845720473496788e-02,-1.019262554424202882e-01,-1.033048573041080997e-01,-7.408322913405571142e-02,-8.954806297434117490e-02,-7.919944576715515216e-02,-6.239983593000725248e-02,-1.598694869385519635e-02,-1.920615552917137939e-02,-4.998142524045377788e-02,-4.896531435032841495e-02,-1.336100395238021439e-02,-1.536076140193738671e-02,-6.223332330645528487e-02,-6.510497916469965007e-02,-7.910355045318154255e-02,-8.601061799439729816e-02,-6.538380934385742971e-02,-7.287407764740973237e-02,-9.898719230285957238e-02,-9.176827735417930620e-02,-9.852635997820821667e-02,-9.037885861599626036e-02,-6.979182435612173163e-02,-4.443785431362329286e-02,-8.357125588770746016e-02,-7.849787211333351944e-02,-1.059089141750496621e-02,1.357861576314606245e-02,-8.564831767876766866e-02,-7.008512038477690553e-02,-9.971626957624656062e-02,-9.557679406842764513e-02,-8.232928673419852295e-02,-7.918721550818388910e-02,-1.033443905991831280e-01,-1.101041963097969117e-01,-9.781149238241641786e-02,-1.013543089120188812e-01,5.923111412908291240e-02,6.046182599841350841e-02,-5.598369995680237826e-02,-6.127310892243141571e-02,-2.096527529919655145e-02,-2.196356362387180683e-02,-3.240724295575349995e-02,-2.873557969915667074e-02,-4.995378810619573867e-02,-4.861491617395097276e-02,-1.139430384983330935e-02,-2.117518285068683767e-02,-6.238891886766953498e-02,-7.953464820574504546e-02,-4.418588584717902945e-02,-5.707958852620489271e-02,-1.080198736275263249e-01,-1.117166127299589612e-01,-4.367251763242937374e-02,-5.682152142243312304e-02,-9.592334148770391422e-02,-9.799632999085047813e-02
-1.032323808131072468e-01,-1.024003402557851772e-01,-6.884810255180998095e-02,-7.430376110575484527e-02,-2.487671143410186830e-02,-2.099812932677232180e-02,-7.536178402755924766e-02,-7.264424315235938623e-02,-3.454587191560073295e-02,-3.470478866118753558e-02,-6.919370005242266031e-02,-6.397181561573264674e-02,-4.408241133098993181e-02,-4.486062278726173080e-02,-2.640693338613869789e-02,-2.936350307429315409e-02,-9.383623066549129366e-02,-9.241533023953994730e-02,-9.102182824969570762e-02,-9.132204957955158964e-02,-9.690450149285351200e-03,-4.369918966497899487e-03,-3.667080639602470632e-02,-2.904263521979212614e-02,-1.208624548039160390e-02,-9.818989406243733287e-03,-6.905591983749910512e-03,-5.379385743215392424e-03,-6.868995481756626220e-02,-6.719265410984810727e-02,-3.638672438621724792e-02,-3.808729158453331293e-02,-8.159032812300187620e-02,-8.077738445126117495e-02,-8.459453475357051055e-03,1.503593534835437340e-04,-6.171170270824300613e-03,-3.840366561966221393e-03,9.133385839488160352e-03,9.331424615686860491e-03,-5.473960797290310099e-03,-2.078370820895583670e-03,4.369357697415289510e-02,4.955822945904356236e-02,4.607470934730922840e-02,4.903625183025023260e-02,5.286868200800600576e-02,5.780838087149191284e-02,1.853203120732498099e-02,3.820443709598089765e-02,2.618185744246570579e-02,3.464244557026383009e-02,2.817801398956715914e-02,3.080666629109835020e-02,4.698402010869952294e-02,4.837374674427944582e-02,-9.817168971689291257e-02,-9.868372620514510862e-02,-6.233861608467154702e-02,-6.554636935762644945e-02,-7.841653880802336440e-02,-7.619283528923491422e-02,-7.715842772430844820e-02,-8.562147113900259177e-02,-2.665267745844016739e-02,-3.786398461903452833e-02,-5.160420836491230040e-02,-4.073796420889280734e-02,-7.430929305439194776e-02,-6.990617232456193542e-02,-1.232749415876259469e-02,-1.461993656702052086e-02,-2.967150136362767948e-02,-2.952843522523629360e-02,-2.096377028152531657e-02,-2.271472126440970268e-02,-4.249268395925208386e-02,-4.659777581054266177e-02,-3.943095235129402687e-02,-3.712821857261677794e-02,-2.680799019631024613e-02,-1.983823816731461465e-02,-8.613863523367765174e-05,1.482205567010050351e-03,-9.025657979216200610e-03,8.482510601789131077e-03,-2.240775397018307524e-03,3.640947035026577405e-03,-1.870423198541013021e-03,1.483825855260618998e-02
-9.699642825614591957e-02,-9.771965486097419773e-02,-1.369227220032688541e-02,-2.895464569138261196e-02,-1.763027272701378489e-02,-2.322949419474058808e-02,1.464360679123190290e-02,8.861013672600004387e-03,-5.022984589280604650e-03,-5.961657370864924255e-03,-4.285839679442317307e-02,-2.878098571320589910e-02,-1.823291576098888533e-02,-2.464566517984981969e-02,-3.255750721595346286e-02,-3.769983016398228970e-02,-9.888413825027643489e-02,-9.843188116995255088e-02,-8.569751929405972080e-02,-8.992154525879916815e-02,-3.437071708875417270e-02,-3.320104948740778411e-02,-3.602761203032747023e-02,-4.286367415903358236e-02,-3.984099634775228882e-02,-4.954440165270644625e-02,-3.334992600003275354e-02,-3.066472775981680943e-02,-8.236229819314398737e-02,-8.523492837542083478e-02,-4.957186528899037298e-02,-5.193706317206357725e-02,-7.243600489957573163e-02,-6.815923843946249117e-02,-1.231663434789843220e-02,-1.984530731030524284e-02,-4.404009785843234631e-02,-4.592534160019934308e-02,-2.114451085090950089e-02,-2.717781305833212938e-02,-2.138336312153482285e-02,-2.670292946035559764e-02,-5.659651631867200494e-02,-5.821401009493708950e-02,-2.984524862183409594e-02,-3.076775997940275897e-02,-4.159617142649580518e-02,-4.010297592922625748e-02,3.508726171711706865e-02,1.400508797958111007e-03,4.798953994053531402e-02,3.230055317915667135e-02,2.109935864828942770e-02,-1.417396720726978726e-02,7.923099432407168519e-03,-6.252241057957408366e-04,-7.655459072517210861e-02,-8.285490485847074593e-02,5.888387046765669597e-02,2.939219433665797576e-02,6.349233837869783237e-02,5.970207991279970206e-02,-4.947674137340247330e-02,-3.336691414280254508e-02,3.885457079220715204e-02,6.398656143264289109e-02,-1.041816773284745534e-02,-1.741072849612851359e-02,-8.979417163822751846e-02,-8.473314958077432513e-02,-1.401792488635023037e-02,-1.640047001324974191e-02,-4.032533304393937784e-02,-4.388307997813009620e-02,-2.290821647207316042e-02,-1.931706651870122513e-02,-3.333473267731702772e-02,-4.119321593562683126e-02,-6.940699325107758944e-02,-7.011672923385831036e-02,-5.460020634723255356e-02,-4.742974594927917842e-02,-3.226359836772634687e-02,-3.745007085182266299e-02,2.096245621286332850e-02,3.199808642085166799e-02,-7.049309720325087902e-03,-1.694412020846070704e-02,4.320369538371331142e-02,4.049010307776283735e-02
2.865140221157044809e-02,3.406710160532169795e-02,-9.851778218015425082e-02,-9.510282261514647895e-02,-7.282201131724808096e-02,-7.326939036851920495e-02,-1.056238150956156641e-01,-1.053396544856891326e-01,-8.263728585086520251e-02,-7.730505795563295812e-02,-7.891993232428580474e-02,-9.176133938783370692e-02,-1.001159629583874000e-01,-9.426997946361544145e-02,-8.936508574243921810e-02,-9.307086611376867713e-02,2.101002669567876568e-02,2.415435681392666400e-02,-2.182629561323127382e-02,-7.392111511678525759e-03,-2.150145518998131458e-02,-2.337514864461298636e-02,-1.019814508043609264e-01,-9.798498032384057865e-02,-7.675626874276345046e-02,-7.982275110875085289e-02,-6.141160119251857369e-02,-6.116240804712279322e-02,-2.294443071183391997e-02,-1.465510737835108018e-02,-9.878753979194065948e-02,-1.045143387848272154e-01,-4.523353720451867704e-02,-6.440139535295741346e-02,-5.079135304816766172e-02,-2.534195525828667264e-02,-6.177235539680664411e-03,-6.110532156357817435e-03,-1.106691033364676571e-02,-9.351422198042511069e-03,9.213736865177613727e-03,5.944899448992724961e-03,3.922811367693938844e-02,4.093417644264675526e-02,3.143300214824887306e-02,3.333551316447187773e-02,4.162282742959374365e-02,4.326192174922877109e-02,2.047553227921267149e-02,3.896342440277059116e-02,1.958382744384465357e-02,3.748878842267509837e-02,3.386985365571650725e-02,3.665927362585152949e-02,2.179832886006002890e-02,2.114848669684155774e-02,4.683703037190301011e-02,5.318508359466288249e-02,-1.517062534768987003e-02,1.390855274449445678e-03,-4.323106686988055503e-02,-4.303419464639125780e-02,-7.309292760625710206e-03,-1.708297287116147811e-03,-8.976681851593530659e-02,-7.391065017132478210e-02,-4.790344386785059388e-02,-4.795127817373626838e-02,3.652302925565491243e-02,3.978154380698088050e-02,6.825527644619217016e-03,2.558554426382822489e-03,3.368132182838269595e-02,3.282680319914781791e-02,2.484959670471423299e-03,1.785173142008836256e-03,-4.355928075601006588e-03,-3.277882956283229010e-03,2.727743230158182625e-02,2.601766509338881289e-02,-2.066062407961116731e-03,-1.361256456167323631e-02,-2.357508260951881804e-02,-1.852806096761587529e-02,-6.438747943900535731e-02,-4.665380667145874183e-02,-3.021131235062097381e-02,-3.699435165293879502e-02,-3.154560195879740209e-02,-1.771401316992814168e-02
-1.119459507577912072e-01,-1.106792988953048118e-01,-1.073055422496888428e-01,-1.103928152328991635e-01,-6.781933138765397495e-02,-6.705999625039323064e-02,-1.024860512020185077e-01,-1.056466328602360116e-01,-7.166801424622602779e-02,-6.952777580030077009e-02,-9.601535942748104513e-02,-9.831447643217647303e-02,-9.423211572040418593e-02,-9.161196463801835055e-02,-8.527325182822095839e-02,-8.682937693115944100e-02,-1.096671855972024268e-01,-1.095609352227410321e-01,-1.107307481294450557e-01,-1.121395341854449224e-01,-4.887375981294790617e-02,-4.166331353010704897e-02,-9.959243288832494989e-02,-9.783435072234006324e-02,-8.665245199815857502e-02,-8.797501256435337480e-02,-5.793261947759516944e-02,-5.900786988967713503e-02,-1.018926654959210754e-01,-1.016589927736996912e-01,-9.786548536195976977e-02,-9.986260971744907733e-02,-1.141947395420785105e-01,-1.160750824626525790e-01,-6.595047571353138127e-02,-5.520408320404652375e-02,-5.446609546912574429e-02,-5.604504577255290526e-02,-3.507106298956531865e-02,-3.020577685812562280e-02,-3.288648056433732259e-02,-3.602382080528281072e-02,-7.284189574426878921e-02,-8.250609763656215068e-02,-6.325634947150350629e-02,-7.668998167827056900e-02,-3.781538188422921276e-02,-4.668596598349922244e-02,-4.951846326885812194e-02,-6.124495812703961706e-02,-2.036518578890585823e-02,-3.181897014748132080e-02,4.232498466185100755e-02,1.537364506482876564e-02,3.044506293132068220e-02,1.188444588252666329e-02,-1.066530369273963330e-01,-1.054516375215689833e-01,-7.281737720726502716e-02,-8.026569474126153680e-02,-8.046398587805846103e-02,-8.158820520201365278e-02,-1.021930445265662873e-01,-9.791282973767173603e-02,-7.531198812901826467e-02,-8.141395896669977039e-02,-1.054021450338427646e-01,-1.073783352689728632e-01,-9.863446214407443902e-02,-9.524418445059154581e-02,-6.195985531834711374e-02,-6.481184495259280365e-02,-7.138516061324282069e-02,-7.357516311688566679e-02,-5.190057947933651716e-02,-4.789893760685504098e-02,-8.228418674899412588e-02,-8.727181068332358349e-02,-7.710323334672938844e-02,-7.926635686079923360e-02,-7.855565678723862300e-02,-8.357514472921022397e-02,-4.734623302483571133e-02,-5.307706256008008772e-02,-7.202157518281297743e-02,-6.212559498673649733e-02,-2.015698361560230162e-02,-3.579313786179069007e-02,-9.556669322062998073e-03,-9.842112535803852758e-03
